CrashId,PersonId,Age,Birth Date,Birth Date Unknown,Gender,Injury Status
480242,4,21,1996-03-27,null,Male,Fatal Injury (K)
480244,2,44,1973-03-15,null,Female,Fatal Injury (K)
480246,1,36,1981-07-14,null,Male,Fatal Injury (K)
480279,1,68,1949-09-12,null,Male,Fatal Injury (K)
480390,2,84,1933-12-03,null,Male,Fatal Injury (K)
480841,2,67,1950-02-15,null,Male,Fatal Injury (K)
481021,3,62,1956-09-11,null,Female,Fatal Injury (K)
481518,1,43,1974-03-03,null,Male,Fatal Injury (K)
482152,1,26,1991-08-01,null,Female,Fatal Injury (K)
482939,3,22,1994-12-12,null,Male,Fatal Injury (K)
483988,1,76,1940-12-22,null,Male,Fatal Injury (K)
484257,2,22,1995-02-02,null,Male,Fatal Injury (K)
484596,2,49,1967-09-21,null,Male,Fatal Injury (K)
485193,1,43,1974-01-27,null,Male,Fatal Injury (K)
485658,2,32,1985-10-04,null,Female,Fatal Injury (K)
485704,2,56,1962-01-08,null,Male,Fatal Injury (K)
486210,5,50,1967-01-17,null,Female,Fatal Injury (K)
486258,1,53,1964-07-04,null,Female,Fatal Injury (K)
486496,2,34,1982-04-17,null,Male,Fatal Injury (K)
487016,1,63,1954-09-07,null,Male,Fatal Injury (K)
487435,1,24,1993-08-04,null,Female,Fatal Injury (K)
487639,1,64,1952-12-27,null,Male,Fatal Injury (K)
490825,2,74,1943-09-01,null,Male,Fatal Injury (K)
490837,1,26,1991-04-27,null,Male,Fatal Injury (K)
492320,2,null,1958-05-21,null,Male,Fatal Injury (K)
492635,1,83,1934-07-29,null,Male,Fatal Injury (K)
493083,1,36,1981-02-04,null,Male,Fatal Injury (K)
493819,1,30,1987-02-19,null,Male,Fatal Injury (K)
494601,1,22,1994-08-19,null,Male,Fatal Injury (K)
495783,2,36,1981-07-01,null,Male,Fatal Injury (K)
496655,1,68,1948-12-01,null,Female,Fatal Injury (K)
496840,1,16,2000-06-20,null,Male,Fatal Injury (K)
496843,1,57,1960-04-07,null,Male,Fatal Injury (K)
498820,4,22,1995-08-03,null,Female,Fatal Injury (K)
499596,1,48,1968-12-11,null,Male,Fatal Injury (K)
501875,2,32,1986-01-11,null,Male,Fatal Injury (K)
502079,2,1,2015-07-28,null,Male,Fatal Injury (K)
502177,1,46,1970-11-20,null,Male,Fatal Injury (K)
502178,3,16,2000-08-31,null,Male,Fatal Injury (K)
502179,2,84,1932-09-12,null,Female,Fatal Injury (K)
502519,2,18,1999-08-31,null,Female,Fatal Injury (K)
502805,1,71,1946-12-20,null,Female,Fatal Injury (K)
502855,2,60,1957-11-30,null,Male,Fatal Injury (K)
503212,5,21,1997-06-29,null,Female,Fatal Injury (K)
505087,1,95,1923-01-08,null,Female,Fatal Injury (K)
505095,5,58,1960-04-21,null,Male,Fatal Injury (K)
505106,2,21,1996-10-26,null,Male,Fatal Injury (K)
505717,4,81,1936-09-18,null,Female,Fatal Injury (K)
505983,1,56,1962-01-16,null,Male,Fatal Injury (K)
506643,1,24,1993-08-02,null,Female,Fatal Injury (K)
506645,3,30,1987-08-30,null,Male,Fatal Injury (K)
507543,1,38,1978-09-17,null,Male,Fatal Injury (K)
507543,3,66,1951-06-21,null,Female,Fatal Injury (K)
507642,3,18,2000-04-20,null,Male,Fatal Injury (K)
507642,4,20,1998-08-11,null,Male,Fatal Injury (K)
507642,5,22,1996-01-16,null,Female,Fatal Injury (K)
507798,2,89,1928-07-07,null,Male,Fatal Injury (K)
507803,2,19,1998-10-06,null,Male,Fatal Injury (K)
507806,2,72,1945-04-08,null,Male,Fatal Injury (K)
507968,2,62,1954-10-16,null,Male,Fatal Injury (K)
507970,1,37,1979-06-19,null,Male,Fatal Injury (K)
507974,6,3,2014-07-31,null,Male,Fatal Injury (K)
508782,3,23,1995-02-02,null,Female,Fatal Injury (K)
508782,5,18,1999-12-21,null,Female,Fatal Injury (K)
508827,1,33,1984-01-20,null,Male,Fatal Injury (K)
509166,1,29,1989-02-12,null,Male,Fatal Injury (K)
509499,3,22,1995-08-12,null,Female,Fatal Injury (K)
512556,1,53,1963-07-17,null,Male,Fatal Injury (K)
512556,2,27,1989-12-18,null,Female,Fatal Injury (K)
512557,1,46,1970-06-12,null,Male,Fatal Injury (K)
512899,1,61,1956-07-12,null,Male,Fatal Injury (K)
512899,2,24,1993-06-07,null,Male,Fatal Injury (K)
513167,2,58,1959-03-14,null,Male,Fatal Injury (K)
514787,2,65,1952-12-03,null,Female,Fatal Injury (K)
515151,2,40,1976-05-25,null,Male,Fatal Injury (K)
515153,1,51,1965-12-25,null,Male,Fatal Injury (K)
518451,1,48,1968-09-27,null,Male,Fatal Injury (K)
518641,6,38,1980-02-02,null,Male,Fatal Injury (K)
518841,1,29,1988-10-05,null,Male,Fatal Injury (K)
519507,2,65,1952-07-22,null,Male,Fatal Injury (K)
519640,2,59,1958-05-18,null,Female,Fatal Injury (K)
519874,5,45,1973-05-10,null,Male,Fatal Injury (K)
520068,1,74,1944-01-20,null,Male,Fatal Injury (K)
520070,1,65,1953-01-01,null,Male,Fatal Injury (K)
520070,4,52,1965-07-01,null,Female,Fatal Injury (K)
520400,1,33,1984-02-14,null,Male,Fatal Injury (K)
520403,2,43,1974-01-23,null,Male,Fatal Injury (K)
522443,1,37,1980-03-10,null,Male,Fatal Injury (K)
523883,2,43,1974-12-14,null,Male,Fatal Injury (K)
523979,5,57,1961-01-07,null,Female,Fatal Injury (K)
525741,1,60,1958-02-07,null,Male,Fatal Injury (K)
525744,1,22,1996-01-07,null,Male,Fatal Injury (K)
525959,3,35,1983-01-18,null,Female,Fatal Injury (K)
525962,2,64,1953-09-05,null,Male,Fatal Injury (K)
526962,2,91,1927-04-04,null,Female,Fatal Injury (K)
527248,1,45,1972-08-22,null,Male,Fatal Injury (K)
527402,1,63,1955-03-17,null,Male,Fatal Injury (K)
527543,1,59,1959-05-26,null,Male,Fatal Injury (K)
527830,3,46,1972-03-01,null,Female,Fatal Injury (K)
528296,1,21,1996-11-20,null,Male,Fatal Injury (K)
528336,1,22,1995-07-21,null,Female,Fatal Injury (K)
528617,1,44,1972-08-09,null,Male,Fatal Injury (K)
528619,1,22,1995-07-03,null,Male,Fatal Injury (K)
528621,1,25,1992-04-18,null,Male,Fatal Injury (K)
528623,2,62,1955-02-04,null,Male,Fatal Injury (K)
528684,1,32,1985-12-25,null,Male,Fatal Injury (K)
529194,1,31,1986-08-08,null,Female,Fatal Injury (K)
529202,1,51,1966-12-06,null,Female,Fatal Injury (K)
529246,1,22,1995-03-16,null,Male,Fatal Injury (K)
529246,2,19,1998-03-28,null,Male,Fatal Injury (K)
529369,1,47,1971-01-20,null,Male,Fatal Injury (K)
529561,1,48,1970-05-09,null,Male,Fatal Injury (K)
532445,2,45,1973-06-01,null,Male,Fatal Injury (K)
532495,1,25,1991-10-17,null,Male,Fatal Injury (K)
532498,1,79,1938-06-18,null,Male,Fatal Injury (K)
532548,1,29,1988-07-06,null,Male,Fatal Injury (K)
532784,1,25,1991-08-19,null,Male,Fatal Injury (K)
532785,2,42,1975-06-17,null,Male,Fatal Injury (K)
532786,1,24,1992-08-12,null,Male,Fatal Injury (K)
532787,4,47,1969-10-15,null,Female,Fatal Injury (K)
532791,1,23,1994-11-29,null,Male,Fatal Injury (K)
532792,1,42,1975-08-22,null,Male,Fatal Injury (K)
532803,1,51,1967-02-03,null,Male,Fatal Injury (K)
532803,3,24,1993-12-08,null,Male,Fatal Injury (K)
532829,1,35,1983-05-20,null,Male,Fatal Injury (K)
532839,2,74,1943-05-03,null,Male,Fatal Injury (K)
532913,1,21,1996-12-31,null,Male,Fatal Injury (K)
532913,2,26,1992-06-26,null,Male,Fatal Injury (K)
532913,3,29,1989-03-17,null,Male,Fatal Injury (K)
533316,1,21,1996-12-24,null,Male,Fatal Injury (K)
533547,2,85,1932-10-12,null,Female,Fatal Injury (K)
533707,2,37,1981-02-09,null,Male,Fatal Injury (K)
535031,1,33,1985-03-02,null,Male,Fatal Injury (K)
535505,1,28,1990-03-03,null,Male,Fatal Injury (K)
535581,2,18,1999-10-25,null,Male,Fatal Injury (K)
535588,1,22,1996-03-08,null,Male,Fatal Injury (K)
535791,1,26,1991-09-03,null,Female,Fatal Injury (K)
535912,5,22,1995-10-29,null,Male,Fatal Injury (K)
536025,1,37,1980-11-19,null,Male,Fatal Injury (K)
536207,1,17,2000-09-18,null,Male,Fatal Injury (K)
536244,1,29,1988-08-13,null,Male,Fatal Injury (K)
536317,1,28,1989-09-11,null,Male,Fatal Injury (K)
536395,2,25,1993-02-24,null,Male,Fatal Injury (K)
536670,3,28,1990-01-20,null,Male,Fatal Injury (K)
536902,1,64,1953-05-04,null,Male,Fatal Injury (K)
537232,5,null,1930-07-07,null,Male,Fatal Injury (K)
537372,1,41,1977-02-07,null,Male,Fatal Injury (K)
537452,1,51,1967-03-16,null,Male,Fatal Injury (K)
537571,1,23,1994-02-24,null,Male,Fatal Injury (K)
537582,4,35,1983-05-19,null,Female,Fatal Injury (K)
537808,2,61,1957-04-08,null,Female,Fatal Injury (K)
538235,2,61,1956-06-23,null,Male,Fatal Injury (K)
540069,1,72,1946-03-23,null,Male,Fatal Injury (K)
540835,1,59,1958-08-14,null,Male,Fatal Injury (K)
540839,2,59,1959-01-24,null,Male,Fatal Injury (K)
542178,1,21,1995-09-01,null,Male,Fatal Injury (K)
542181,3,60,1957-12-30,null,Male,Fatal Injury (K)
542217,2,65,1952-08-06,null,Female,Fatal Injury (K)
542540,4,18,2000-04-30,null,Female,Fatal Injury (K)
542545,1,67,1949-10-25,null,Female,Fatal Injury (K)
542545,2,87,1929-12-28,null,Male,Fatal Injury (K)
542546,1,52,1965-02-18,null,Male,Fatal Injury (K)
542548,4,48,1968-08-30,null,Male,Fatal Injury (K)
542550,1,76,1941-08-05,null,Male,Fatal Injury (K)
542552,2,55,1962-04-30,null,Male,Fatal Injury (K)
542553,2,54,1963-01-23,null,Male,Fatal Injury (K)
542554,1,26,1991-01-07,null,Female,Fatal Injury (K)
542557,1,52,1965-01-28,null,Male,Fatal Injury (K)
542558,1,49,1968-07-09,null,Male,Fatal Injury (K)
542586,1,27,1991-02-09,null,Male,Fatal Injury (K)
542929,2,36,1982-04-08,null,Male,Fatal Injury (K)
543553,6,56,1961-09-26,null,Female,Fatal Injury (K)
543785,2,34,1983-05-05,null,Male,Fatal Injury (K)
544541,1,72,1945-09-02,null,Female,Fatal Injury (K)
544541,2,69,1948-03-06,null,Female,Fatal Injury (K)
544542,1,32,1985-02-27,null,Male,Fatal Injury (K)
544544,1,29,1988-05-28,null,Male,Fatal Injury (K)
544635,1,43,1975-03-12,null,Male,Fatal Injury (K)
544816,3,65,1953-12-28,null,Male,Fatal Injury (K)
545192,1,25,1992-03-26,null,Male,Fatal Injury (K)
545304,2,43,1975-03-29,null,Male,Fatal Injury (K)
545544,1,22,1995-05-03,null,Male,Fatal Injury (K)
545705,2,47,1971-04-27,null,Female,Fatal Injury (K)
549336,1,76,1941-08-21,null,Male,Fatal Injury (K)
549460,1,27,1990-06-14,null,Male,Fatal Injury (K)
549464,1,47,1971-04-02,null,Male,Fatal Injury (K)
549466,1,52,1966-03-01,null,Male,Fatal Injury (K)
550763,1,46,1972-01-30,null,Male,Fatal Injury (K)
550765,2,27,1990-04-15,null,Female,Fatal Injury (K)
551261,1,28,1990-08-23,null,Male,Fatal Injury (K)
551345,2,25,1993-08-18,null,Female,Fatal Injury (K)
554606,5,35,1981-10-07,null,Female,Fatal Injury (K)
554948,2,77,1941-01-08,null,Female,Fatal Injury (K)
555032,1,75,1941-10-07,null,Female,Fatal Injury (K)
555033,2,62,1955-04-18,null,Male,Fatal Injury (K)
555036,2,29,1988-06-03,null,Female,Fatal Injury (K)
555115,1,48,1970-01-20,null,Male,Fatal Injury (K)
555406,2,48,1969-10-08,null,Female,Fatal Injury (K)
556497,2,51,1966-11-13,null,Male,Fatal Injury (K)
556663,1,67,1951-03-02,null,Male,Fatal Injury (K)
557280,2,76,1941-05-22,null,Female,Fatal Injury (K)
557690,2,6,2012-08-12,null,Male,Fatal Injury (K)
557840,1,19,1999-07-10,null,Male,Fatal Injury (K)
557853,2,54,1964-02-17,null,Male,Fatal Injury (K)
557924,2,55,1963-02-08,null,Female,Fatal Injury (K)
557933,2,45,1973-05-09,null,Female,Fatal Injury (K)
558242,2,65,1953-07-01,null,Male,Fatal Injury (K)
558669,1,73,1944-02-12,null,Male,Fatal Injury (K)
558671,2,47,1970-08-20,null,Female,Fatal Injury (K)
558672,2,49,1969-02-07,null,Male,Fatal Injury (K)
558884,1,39,1978-09-04,null,Female,Fatal Injury (K)
558967,1,34,1984-05-09,null,Male,Fatal Injury (K)
559102,1,26,1992-07-01,null,Male,Fatal Injury (K)
559151,4,18,2000-01-08,null,Male,Fatal Injury (K)
559312,1,32,1985-09-25,null,Male,Fatal Injury (K)
559452,3,55,1961-12-24,null,Male,Fatal Injury (K)
559479,2,null,1975-06-06,null,Female,Fatal Injury (K)
559529,2,64,1952-10-06,null,Male,Fatal Injury (K)
559530,1,26,1990-07-30,null,Female,Fatal Injury (K)
559534,2,71,1946-06-28,null,Female,Fatal Injury (K)
559534,4,71,1945-11-09,null,Female,Fatal Injury (K)
559536,2,34,1983-04-28,null,Female,Fatal Injury (K)
559538,2,85,1932-05-16,null,Female,Fatal Injury (K)
559539,1,32,1985-12-02,null,Male,Fatal Injury (K)
559560,2,27,1991-01-30,null,Female,Fatal Injury (K)
561038,1,26,1991-05-11,null,Male,Fatal Injury (K)
561418,2,37,1980-10-05,null,Male,Fatal Injury (K)
561459,2,19,1999-08-21,null,Female,Fatal Injury (K)
561743,3,37,1980-07-06,null,Male,Fatal Injury (K)
561750,1,84,1933-10-06,null,Male,Fatal Injury (K)
561753,1,22,1996-10-03,null,Male,Fatal Injury (K)
562070,1,82,1935-09-22,null,Male,Fatal Injury (K)
562757,3,93,1924-08-22,null,Female,Fatal Injury (K)
562766,6,67,1950-07-07,null,Male,Fatal Injury (K)
562776,1,60,1958-04-12,null,Male,Fatal Injury (K)
562792,2,32,1986-04-04,null,Male,Fatal Injury (K)
563773,1,23,1995-01-27,null,Male,Fatal Injury (K)
563779,1,41,1977-03-02,null,Male,Fatal Injury (K)
563784,1,42,1975-12-12,null,Male,Fatal Injury (K)
564468,1,28,1990-02-26,null,Female,Fatal Injury (K)
564803,5,25,1992-12-02,null,Male,Fatal Injury (K)
566866,4,39,1979-03-18,null,Female,Fatal Injury (K)
566870,1,28,1990-06-04,null,Male,Fatal Injury (K)
566879,2,63,1955-04-10,null,Male,Fatal Injury (K)
566880,1,41,1977-03-06,null,Male,Fatal Injury (K)
567193,2,52,1965-08-17,null,Male,Fatal Injury (K)
567261,2,24,1993-07-06,null,Female,Fatal Injury (K)
567261,3,23,1994-07-06,null,Female,Fatal Injury (K)
567262,1,26,1991-08-01,null,Female,Fatal Injury (K)
567297,1,22,1996-03-12,null,Male,Fatal Injury (K)
567319,1,57,1961-02-25,null,Male,Fatal Injury (K)
567340,2,27,1990-06-19,null,Male,Fatal Injury (K)
567359,2,46,1972-06-14,null,Male,Fatal Injury (K)
567371,1,43,1974-09-25,null,Female,Fatal Injury (K)
567935,2,30,1987-10-23,null,Female,Fatal Injury (K)
567993,2,47,1971-08-25,null,Female,Fatal Injury (K)
568452,2,40,1978-06-11,null,Male,Fatal Injury (K)
568514,3,34,1984-08-01,null,Male,Fatal Injury (K)
568528,2,69,1948-09-29,null,Male,Fatal Injury (K)
568533,1,51,1966-11-10,null,Male,Fatal Injury (K)
568536,1,56,1962-07-13,null,Male,Fatal Injury (K)
568539,2,28,1990-10-05,null,Male,Fatal Injury (K)
568554,1,80,1938-06-30,null,Male,Fatal Injury (K)
568557,2,70,1948-03-09,null,Male,Fatal Injury (K)
568791,1,56,1962-07-26,null,Male,Fatal Injury (K)
568798,2,78,1940-04-11,null,Male,Fatal Injury (K)
569117,2,80,1938-04-29,null,Male,Fatal Injury (K)
569209,1,58,1960-06-05,null,Male,Fatal Injury (K)
569222,3,29,1989-10-26,null,Female,Fatal Injury (K)
569222,4,24,1994-10-08,null,Female,Fatal Injury (K)
569508,1,34,1984-03-22,null,Female,Fatal Injury (K)
569897,4,34,1984-05-31,null,Male,Fatal Injury (K)
569904,1,40,1978-06-09,null,Male,Fatal Injury (K)
569905,2,62,1956-01-12,null,Female,Fatal Injury (K)
570153,1,22,1995-06-05,null,Male,Fatal Injury (K)
570154,2,38,1979-07-25,null,Male,Fatal Injury (K)
570155,1,20,1997-08-28,null,Male,Fatal Injury (K)
570156,2,58,1960-01-06,null,Female,Fatal Injury (K)
570196,2,19,1998-10-08,null,Male,Fatal Injury (K)
570196,3,20,1997-11-26,null,Male,Fatal Injury (K)
570196,4,18,1999-12-27,null,Male,Fatal Injury (K)
570204,2,65,1953-08-04,null,Female,Fatal Injury (K)
570215,2,69,1949-07-09,null,Female,Fatal Injury (K)
570572,2,25,1993-09-07,null,Male,Fatal Injury (K)
570785,1,58,1959-12-19,null,Male,Fatal Injury (K)
571856,1,35,1983-04-24,null,Male,Fatal Injury (K)
571902,2,82,1935-10-25,null,Female,Fatal Injury (K)
572171,2,88,1929-12-18,null,Female,Fatal Injury (K)
572172,1,70,1947-09-30,null,Female,Fatal Injury (K)
572178,1,48,1970-06-27,null,Male,Fatal Injury (K)
572179,2,60,1957-12-05,null,Male,Fatal Injury (K)
572183,1,68,1949-02-07,null,Female,Fatal Injury (K)
572184,1,22,1995-08-15,null,Female,Fatal Injury (K)
572186,1,22,1995-03-24,null,Male,Fatal Injury (K)
572187,2,19,1997-11-13,null,Male,Fatal Injury (K)
572189,1,50,1967-10-24,null,Male,Fatal Injury (K)
572191,1,21,1997-04-15,null,Male,Fatal Injury (K)
572192,1,19,1998-06-07,null,Male,Fatal Injury (K)
572193,1,17,2000-11-10,null,Female,Fatal Injury (K)
572195,1,48,1969-08-14,null,Male,Fatal Injury (K)
572199,1,55,1962-10-08,null,Male,Fatal Injury (K)
572246,2,61,1956-10-29,null,Female,Fatal Injury (K)
572248,2,null,null,TRUE,Female,Fatal Injury (K)
572650,4,9,2007-05-06,null,Male,Fatal Injury (K)
573200,3,null,1996-12-10,null,Female,Fatal Injury (K)
573205,6,31,1985-09-28,null,Female,Fatal Injury (K)
573206,2,77,1940-01-22,null,Female,Fatal Injury (K)
573207,1,33,1984-09-18,null,Male,Fatal Injury (K)
573208,1,24,1993-05-22,null,Male,Fatal Injury (K)
573211,1,78,1940-04-11,null,Male,Fatal Injury (K)
573318,1,49,1968-08-04,null,Male,Fatal Injury (K)
573320,2,50,1968-04-23,null,Female,Fatal Injury (K)
573321,2,52,1965-08-17,null,Male,Fatal Injury (K)
573322,2,24,1993-07-06,null,Female,Fatal Injury (K)
573322,3,23,1994-07-06,null,Female,Fatal Injury (K)
573323,1,26,1991-08-01,null,Female,Fatal Injury (K)
573324,1,22,1996-03-12,null,Male,Fatal Injury (K)
573325,1,57,1961-02-25,null,Male,Fatal Injury (K)
573658,1,41,1977-01-02,null,Male,Fatal Injury (K)
573659,1,35,1983-03-04,null,Male,Fatal Injury (K)
573761,2,35,1983-09-29,null,Female,Fatal Injury (K)
574259,1,41,1977-03-21,null,Male,Fatal Injury (K)
574305,1,46,1972-03-01,null,Male,Fatal Injury (K)
574694,2,27,1989-12-09,null,Male,Fatal Injury (K)
574696,1,28,1989-01-29,null,Male,Fatal Injury (K)
574696,2,53,1964-10-08,null,Male,Fatal Injury (K)
574697,2,55,1962-11-09,null,Male,Fatal Injury (K)
574698,1,23,1994-01-23,null,Male,Fatal Injury (K)
574699,3,19,1998-05-19,null,Male,Fatal Injury (K)
574949,2,43,1975-01-21,null,Male,Fatal Injury (K)
575195,1,26,1992-02-26,null,Male,Fatal Injury (K)
575313,2,48,1969-11-06,null,Female,Fatal Injury (K)
575411,1,22,1996-08-31,null,Male,Fatal Injury (K)
575747,3,30,1987-09-30,null,Male,Fatal Injury (K)
576764,5,27,1990-05-13,null,Male,Fatal Injury (K)
577227,2,63,1955-06-18,null,Male,Fatal Injury (K)
577275,1,null,1988-05-04,null,Female,Fatal Injury (K)
577390,2,19,1999-05-12,null,Male,Fatal Injury (K)
577455,2,27,1991-10-16,null,Male,Fatal Injury (K)
577717,2,27,1991-09-24,null,Male,Fatal Injury (K)
578072,1,75,1943-07-23,null,Male,Fatal Injury (K)
578079,4,22,1995-09-27,null,Female,Fatal Injury (K)
578081,1,21,1997-05-19,null,Male,Fatal Injury (K)
578225,3,24,1994-02-25,null,Male,Fatal Injury (K)
578229,1,53,1965-08-15,null,Male,Fatal Injury (K)
578477,3,null,1971-11-30,null,Female,Fatal Injury (K)
578676,2,50,1968-09-17,null,Male,Fatal Injury (K)
578765,1,37,1981-06-17,null,Female,Fatal Injury (K)
579004,3,29,1989-10-11,null,Male,Fatal Injury (K)
579056,2,51,1967-01-17,null,Male,Fatal Injury (K)
579071,2,54,1964-06-20,null,Female,Fatal Injury (K)
579166,3,48,1970-10-21,null,Male,Fatal Injury (K)
579170,1,43,1975-08-01,null,Female,Fatal Injury (K)
579263,2,61,1957-02-15,null,Male,Fatal Injury (K)
579480,2,23,1995-08-20,null,Male,Fatal Injury (K)
579741,1,19,1998-11-21,null,Male,Fatal Injury (K)
579772,2,40,1978-02-06,null,Male,Fatal Injury (K)
580476,2,20,1998-06-29,null,Male,Fatal Injury (K)
580644,1,35,1983-10-16,null,Male,Fatal Injury (K)
580918,1,40,1978-05-24,null,Male,Fatal Injury (K)
580919,1,22,1996-11-08,null,Male,Fatal Injury (K)
581026,1,30,1988-10-29,null,Male,Fatal Injury (K)
581087,2,43,1975-01-08,null,Male,Fatal Injury (K)
581340,4,46,1971-06-07,null,Female,Fatal Injury (K)
581342,1,48,1969-11-13,null,Male,Fatal Injury (K)
581343,1,18,1999-08-26,null,Female,Fatal Injury (K)
581344,2,47,1970-08-21,null,Male,Fatal Injury (K)
581345,1,29,1988-08-19,null,Male,Fatal Injury (K)
581346,1,27,1991-02-11,null,Male,Fatal Injury (K)
581558,1,58,1960-01-18,null,Male,Fatal Injury (K)
581561,1,48,1970-01-10,null,Male,Fatal Injury (K)
581681,1,49,1969-05-28,null,Female,Fatal Injury (K)
581941,4,34,1983-09-07,null,Male,Fatal Injury (K)
582095,1,24,1994-02-07,null,Male,Fatal Injury (K)
582259,1,72,1946-03-21,null,Female,Fatal Injury (K)
582394,1,36,1982-01-12,null,Male,Fatal Injury (K)
582395,1,76,1942-04-18,null,Male,Fatal Injury (K)
582710,1,80,1938-05-23,null,Female,Fatal Injury (K)
582766,2,50,1967-07-01,null,Female,Fatal Injury (K)
582799,2,5,2014-09-25,null,Male,Fatal Injury (K)
583434,1,35,1983-09-06,null,Male,Fatal Injury (K)
583707,3,52,1966-04-11,null,Male,Fatal Injury (K)
583722,3,24,1994-02-17,null,Male,Fatal Injury (K)
583758,2,67,1951-02-16,null,Male,Fatal Injury (K)
583871,3,49,1969-06-25,null,Male,Fatal Injury (K)
583921,1,24,1994-06-03,null,Male,Fatal Injury (K)
583921,2,22,1996-04-07,null,Female,Fatal Injury (K)
584064,2,55,1963-06-30,null,Female,Fatal Injury (K)
584334,2,50,1967-10-08,null,Male,Fatal Injury (K)
584468,1,83,1935-04-14,null,Female,Fatal Injury (K)